cow_i,cow_j,start_ts,end_ts,initial_loc_cow_i_x_cm,initial_loc_cow_i_y_cm,initial_loc_cow_i_z_cm,initial_loc_cow_j_x_cm,initial_loc_cow_j_y_cm,initial_loc_cow_j_z_cm
T08,T09,1691061371.0,1691061461.0,-204.0,-18.8,94.0,41.1,-37.6,101.6
T08,T09,1691061731.0,1691061821.0,-210.9,-18.7,100.1,10.8,-41.9,102.3
T08,T09,1691063561.0,1691063651.0,-216.0,-16.2,99.4,28.2,-34.4,92.1
T08,T09,1691064311.0,1691064461.0,-209.9,-24.8,101.3,25.8,-39.2,94.2
T08,T09,1691064761.0,1691064821.0,44.1,-172.5,146.0,75.3,-47.3,126.9
T08,T09,1691064851.0,1691064911.0,-325.1,-242.4,135.7,-406.0,-258.4,149.7
T08,T09,1691067596.0,1691068706.0,7.6,-30.2,94.7,229.9,-93.7,126.6
T08,T09,1691068736.0,1691070491.0,3.7,-23.3,104.4,153.6,-51.1,96.5
T08,T09,1691070521.0,1691071901.0,30.9,-63.2,81.2,162.2,-42.3,97.8
T08,T09,1691073266.0,1691073371.0,-228.4,-496.0,157.2,-411.9,-333.9,127.4
T08,T09,1691073401.0,1691073551.0,-108.9,-444.0,165.7,25.1,-295.6,129.3
T08,T09,1691073716.0,1691073806.0,-632.4,-114.5,117.4,-580.3,-140.4,109.9
T08,T09,1691073851.0,1691074166.0,-318.4,265.4,115.2,-478.7,209.7,153.2
T08,T09,1691074196.0,1691074766.0,-326.6,57.9,142.3,-444.4,241.7,152.7
T08,T09,1691075936.0,1691076011.0,-385.3,-199.4,117.5,-441.8,-126.8,171.4
T08,T09,1691079551.0,1691079701.0,-66.8,26.9,100.1,-313.6,59.1,105.1
T08,T09,1691079731.0,1691079791.0,-88.6,17.7,94.0,-295.1,61.8,105.5
T08,T09,1691079896.0,1691080166.0,-58.1,18.7,94.6,-297.6,49.9,92.1
T08,T09,1691080256.0,1691080571.0,-67.7,23.6,93.4,-296.9,41.4,91.0
T08,T09,1691080601.0,1691080661.0,-71.3,22.9,96.6,-312.5,40.3,98.0
T08,T09,1691080826.0,1691081156.0,-61.0,24.1,86.7,-282.3,46.6,81.5
T08,T09,1691081186.0,1691081261.0,-69.9,17.7,85.6,-306.7,40.7,99.1
T08,T09,1691081741.0,1691081891.0,-68.9,21.2,94.2,-299.9,42.8,92.0
T08,T09,1691083586.0,1691084876.0,-71.9,28.0,95.0,-60.8,244.6,123.0
T08,T09,1691086391.0,1691086466.0,-101.4,45.8,120.7,-336.4,-24.7,103.8
T08,T09,1691087231.0,1691087381.0,-74.4,-57.8,110.7,-317.4,-22.8,107.1
T08,T09,1691089061.0,1691089301.0,-614.0,-22.1,153.1,-430.1,-6.3,45.9
T08,T09,1691089826.0,1691089991.0,-475.9,-25.1,124.0,-315.6,-17.9,95.5
T08,T09,1691090231.0,1691090381.0,-105.4,19.9,86.8,-322.7,-25.3,95.4
T08,T09,1691090411.0,1691090696.0,-104.8,-21.9,107.9,-306.6,-13.2,77.7
T08,T09,1691090726.0,1691090981.0,-127.4,-21.3,98.1,-304.5,-18.3,98.6
T08,T09,1691091011.0,1691091206.0,-107.3,-22.4,96.4,-310.8,-21.4,93.0
T08,T09,1691091236.0,1691091326.0,-128.0,-30.6,95.0,-321.2,-17.8,94.5
T08,T09,1691091431.0,1691091581.0,-153.8,-23.8,97.9,-372.0,-13.9,96.9
T08,T09,1691091611.0,1691091821.0,-128.2,-18.2,98.9,-315.2,-19.1,93.2
T08,T09,1691091851.0,1691091911.0,-109.3,-31.9,110.7,-348.6,-35.3,97.4
T08,T09,1691091941.0,1691092106.0,-122.3,-30.2,113.5,-312.0,-34.8,103.1
T08,T09,1691092181.0,1691092466.0,-152.8,-27.5,93.6,-317.7,-18.5,91.9
T08,T09,1691092646.0,1691092766.0,-121.4,-33.9,73.5,-323.5,-29.6,106.1
T08,T09,1691092811.0,1691092931.0,-179.9,-42.8,135.6,-333.8,-22.7,104.3
T08,T09,1691093231.0,1691093291.0,-263.2,-172.9,25.4,-481.7,-275.6,89.8
T08,T09,1691107076.0,1691111051.0,54.9,-83.9,96.6,-127.8,27.9,93.8
T08,T09,1691111081.0,1691111156.0,33.2,-39.0,95.5,-142.4,38.4,101.1
T08,T09,1691111216.0,1691111501.0,23.3,-52.1,117.4,-132.1,27.3,90.9
T08,T09,1691111531.0,1691111786.0,-108.7,-125.6,116.5,-142.0,40.6,99.2
T08,T09,1691111906.0,1691112011.0,-105.6,-110.1,78.6,-131.0,31.6,93.0
T08,T09,1691112356.0,1691112431.0,27.0,-44.1,49.0,-132.9,31.1,96.9
T08,T09,1691112506.0,1691112671.0,-13.4,-45.3,95.9,-172.8,60.2,103.8
T08,T09,1691112701.0,1691113856.0,13.2,-31.4,110.0,-133.7,37.1,96.5
T08,T09,1691115176.0,1691122346.0,-117.3,-100.2,112.5,-129.5,21.7,96.4
T08,T09,1691122511.0,1691123231.0,-119.6,274.2,126.1,-59.7,53.3,101.1
T08,T09,1691123261.0,1691123681.0,-193.1,28.0,88.5,-64.0,20.8,87.8
T08,T09,1691128436.0,1691128526.0,-93.9,-3.2,102.4,-327.1,-31.9,96.3
T08,T09,1691129066.0,1691129171.0,-81.5,-14.9,101.1,-326.1,-28.8,100.0
T08,T09,1691129201.0,1691129276.0,-79.5,-11.4,99.5,-323.6,-31.6,97.0
T08,T09,1691129351.0,1691129456.0,-76.4,-18.9,102.3,-322.6,-24.4,91.2
T08,T09,1691129516.0,1691129576.0,-89.7,-8.9,90.9,-330.1,-22.8,92.9
T08,T09,1691129636.0,1691129726.0,-85.6,-6.9,91.6,-317.5,-24.9,93.8
T08,T09,1691135366.0,1691135576.0,-93.0,-6.9,100.6,-298.5,0.5,68.3
T08,T09,1691136581.0,1691136641.0,-91.9,-28.6,101.3,-335.4,-40.9,94.9
T08,T09,1691144891.0,1691144966.0,-560.9,-111.2,145.7,-508.7,-216.9,126.6
T08,T09,1691145161.0,1691145581.0,342.1,-235.0,147.7,196.6,-398.4,122.3
T08,T10,1689967346.0,1689967496.0,-464.7,-21.4,79.8,-399.8,24.2,65.9
T08,T10,1689970196.0,1689970901.0,-212.7,-123.1,106.6,-158.9,-67.8,8.8
T08,T10,1689983126.0,1689983201.0,488.5,-709.2,111.8,708.4,-620.4,130.7
T08,T10,1689983231.0,1689983321.0,281.5,-669.6,136.1,354.7,-623.0,124.8
T08,T10,1689983441.0,1689983531.0,552.1,-702.9,138.4,700.1,-724.0,77.3
T08,T10,1689983561.0,1689983666.0,603.8,-714.9,82.2,639.9,-700.0,143.8
T08,T10,1689984611.0,1689984761.0,361.1,-731.1,83.7,555.5,-694.3,123.9
T08,T10,1689984971.0,1689985031.0,424.8,-716.8,100.0,580.0,-706.6,145.6
T08,T10,1689985061.0,1689985241.0,518.0,-711.6,85.0,637.8,-699.3,136.8
T08,T10,1690014536.0,1690015691.0,-48.2,-22.2,143.2,-63.7,72.0,92.5
T08,T10,1690038416.0,1690038521.0,-92.6,145.8,122.7,-81.8,351.7,154.9
T08,T10,1690038671.0,1690040381.0,-199.5,86.1,125.1,-280.2,228.9,111.5
T08,T10,1690041566.0,1690042661.0,-183.6,-60.3,92.1,-204.8,3.1,67.2
T08,T10,1690042691.0,1690044536.0,-190.2,-7.3,71.6,-191.1,-4.2,60.4
T08,T10,1690044566.0,1690044701.0,-225.6,-31.4,95.8,-220.5,6.5,84.3
T08,T10,1690044731.0,1690044836.0,-226.2,-33.8,100.7,-220.3,41.8,90.5
T08,T10,1690044866.0,1690045196.0,-248.0,-16.3,105.9,-240.2,18.6,90.9
T08,T10,1690045301.0,1690045601.0,-206.6,-38.3,109.1,-216.0,30.1,57.8
T08,T10,1690045631.0,1690045706.0,-171.4,-4.3,73.8,-214.5,20.2,88.0
T08,T10,1690045736.0,1690046801.0,-242.5,-25.0,97.5,-159.9,22.6,59.0
T08,T10,1690046831.0,1690047191.0,-219.6,-40.1,92.8,-191.2,9.7,68.6
T08,T10,1690047221.0,1690047686.0,-222.8,-35.8,100.6,-233.0,16.3,74.4
T08,T10,1690047716.0,1690047896.0,-152.9,-25.5,142.0,-175.4,9.1,61.8
T08,T10,1690047926.0,1690048031.0,-209.3,-4.9,128.8,-186.1,-1.0,63.5
T08,T10,1690048091.0,1690048301.0,-178.3,-8.1,134.8,-205.8,14.3,65.0
T08,T10,1690048361.0,1690048661.0,-185.2,-18.4,116.8,-193.0,16.6,68.4
T08,T10,1690048706.0,1690048916.0,-235.7,-56.3,128.0,-234.5,20.4,89.0
T08,T10,1690048946.0,1690049621.0,-171.8,-23.9,133.1,-226.9,29.8,96.5
T08,T10,1690049651.0,1690049741.0,-177.6,-64.7,139.2,-227.6,1.6,104.0
T08,T10,1690049771.0,1690050026.0,-259.6,-12.5,122.4,-240.6,71.5,131.5
T08,T10,1690055636.0,1690055831.0,-205.0,54.3,129.9,-313.3,41.3,91.8
T08,T10,1690056026.0,1690056506.0,-192.7,85.0,140.9,-346.3,31.7,92.7
T08,T10,1690056536.0,1690057106.0,-181.0,119.7,156.4,-337.2,36.3,85.1
T08,T10,1690057136.0,1690057211.0,-167.4,121.6,93.3,-369.5,16.2,70.1
T08,T10,1690057271.0,1690057331.0,-182.5,131.8,123.8,-388.6,9.8,59.1
T08,T10,1690060301.0,1690060436.0,-125.8,-740.3,100.5,61.0,-609.6,143.8
T08,T10,1690061621.0,1690061711.0,-256.8,-103.2,109.4,-311.2,19.4,62.9
T08,T10,1690061756.0,1690063211.0,-211.8,-88.9,92.9,-338.6,63.3,99.0
T08,T10,1690063466.0,1690063616.0,-448.2,229.3,143.6,-343.2,32.2,78.1
T08,T10,1690064216.0,1690064306.0,-105.2,-19.9,90.4,-335.4,15.2,68.2
T08,T10,1690064366.0,1690064501.0,-122.4,-26.7,98.9,-337.3,22.0,74.5
T08,T10,1690064606.0,1690064816.0,-118.2,-29.4,102.4,-349.0,27.4,93.3
T08,T10,1690065161.0,1690065251.0,-131.2,-20.3,94.5,-349.0,19.2,88.6
T08,T10,1690065521.0,1690065596.0,-106.1,-26.5,97.7,-348.9,25.7,83.9
T08,T10,1690065791.0,1690065926.0,-116.8,-15.6,94.8,-313.0,5.2,83.3
T08,T10,1690066346.0,1690066451.0,-105.4,-21.8,96.8,-312.8,54.5,126.6
T08,T10,1690069196.0,1690069316.0,-3.6,-49.2,140.9,67.2,109.1,82.0
T08,T10,1690072496.0,1690072586.0,-61.9,-74.2,100.4,-259.1,-7.7,120.3
T08,T10,1690082516.0,1690082816.0,7.0,-8.6,91.9,114.9,196.6,113.0
T08,T10,1690101416.0,1690101551.0,25.0,-30.4,96.5,-67.4,-48.2,126.4
T08,T10,1690101611.0,1690101791.0,21.4,-38.9,97.1,-116.6,-29.5,113.1
T08,T10,1690101821.0,1690101896.0,30.0,-43.8,101.1,-114.1,-45.7,110.0
T08,T10,1690102091.0,1690102916.0,4.0,1.4,123.1,-112.0,-62.2,147.0
T08,T10,1690103411.0,1690103486.0,-60.4,-113.4,167.7,-216.8,-6.4,89.9
T08,T10,1690103651.0,1690103801.0,5.7,-29.4,90.2,-205.0,-8.9,92.7
T08,T10,1690103876.0,1690104041.0,9.9,-42.3,88.8,-205.8,-15.9,90.7
T08,T10,1690116701.0,1690117121.0,220.5,-713.0,106.5,344.8,-610.9,142.1
T08,T10,1690117196.0,1690117676.0,295.1,-715.5,90.3,425.1,-699.2,126.3
T08,T10,1690118246.0,1690118351.0,-261.1,42.4,137.8,-380.3,237.0,104.8
T08,T10,1690121126.0,1690121201.0,-110.9,-30.0,96.7,-353.6,19.4,88.4
T08,T10,1690121231.0,1690121411.0,-131.3,-33.8,100.2,-339.5,20.1,82.5
T08,T10,1690121456.0,1690121561.0,-137.3,-30.7,103.1,-353.3,19.5,89.1
T08,T10,1690121726.0,1690121846.0,-106.1,-33.9,102.4,-344.8,25.7,81.6
T08,T10,1690121951.0,1690122401.0,-138.3,-12.4,99.4,-347.8,22.3,84.1
T08,T10,1690122431.0,1690122611.0,-113.3,-19.2,91.8,-349.6,20.5,86.4
T08,T10,1690122641.0,1690122761.0,-122.5,-13.6,90.1,-346.3,16.9,85.7
T08,T10,1690122941.0,1690123346.0,-139.6,-8.8,85.5,-345.4,23.9,81.6
T08,T10,1690123916.0,1690123991.0,-106.9,-50.5,107.5,-343.8,17.2,80.1
T08,T10,1690127351.0,1690130381.0,-97.2,-25.1,109.4,12.5,87.5,97.8
T08,T10,1690134881.0,1690135166.0,-594.1,-101.5,127.1,-516.2,-150.8,141.0
T08,T10,1690136381.0,1690136696.0,-459.6,-34.6,134.4,-335.8,-20.5,86.8
T08,T10,1690141391.0,1690141466.0,-117.8,37.2,100.2,-326.9,-34.4,97.7
T08,T10,1690141691.0,1690141811.0,-140.5,49.2,111.3,-324.8,-24.3,86.2
T08,T10,1690145876.0,1690145951.0,111.4,-691.2,125.1,-35.3,-702.3,104.6
T08,T10,1690146101.0,1690146176.0,239.9,-721.5,131.7,170.8,-652.4,135.8
T08,T10,1690146236.0,1690146701.0,187.5,-739.8,88.8,139.3,-685.4,89.8
T08,T10,1690146866.0,1690146956.0,211.2,-765.3,88.9,109.0,-663.8,70.5
T08,T10,1690146986.0,1690147076.0,194.5,-722.0,55.5,185.3,-687.5,139.5
T08,T10,1690155806.0,1690156091.0,543.4,-715.8,83.0,397.2,-587.1,144.3
T08,T10,1690156166.0,1690156496.0,585.2,-730.6,86.7,396.3,-699.9,151.5
T08,T10,1690156571.0,1690156766.0,353.7,-747.9,124.6,273.3,-708.0,146.4
T08,T10,1690156811.0,1690156901.0,476.0,-701.3,83.4,263.8,-710.7,89.3
T08,T10,1690165661.0,1690165736.0,-228.1,-64.8,145.5,-325.9,-42.2,73.8
T08,T10,1690165931.0,1690166036.0,-121.9,-80.2,172.7,-346.0,-24.2,91.7
T08,T10,1690166066.0,1690166231.0,-280.0,2.5,79.8,-330.5,-32.9,77.5
T08,T10,1690166261.0,1690166381.0,-221.2,-18.8,101.5,-343.6,-25.8,89.2
T08,T10,1690166456.0,1690166516.0,-239.8,-20.6,108.6,-339.4,-29.2,89.4
T08,T10,1690166546.0,1690166651.0,-242.0,-9.5,99.1,-333.5,-26.7,85.0
T08,T10,1690166681.0,1690172351.0,-234.7,-14.6,91.5,-349.1,-26.8,92.3
T08,T10,1690184411.0,1690184591.0,-87.1,-743.6,90.9,-261.5,-607.9,128.3
T08,T10,1690185266.0,1690185521.0,-904.1,-601.2,164.8,-770.2,-721.3,132.4
T08,T10,1690185551.0,1690185866.0,-610.3,-733.3,99.5,-738.5,-701.4,134.7
T08,T10,1690185896.0,1690186001.0,-643.5,-710.2,91.6,-813.0,-724.1,114.6
T08,T10,1690186346.0,1690187636.0,-34.5,-76.0,122.0,-1.2,41.5,83.2
T08,T10,1690187666.0,1690189211.0,-126.3,-19.2,94.6,19.8,42.0,95.8
T08,T10,1690189241.0,1690190381.0,-76.7,-57.6,146.6,13.8,38.1,85.8
T08,T10,1690195151.0,1690195211.0,-100.5,-20.7,97.7,102.1,-1.6,76.2
T08,T10,1690195526.0,1690195586.0,-119.6,-23.0,104.4,128.2,-13.1,93.7
T08,T10,1690195616.0,1690195796.0,-117.3,-11.5,99.7,127.9,-15.4,80.7
T08,T10,1690196006.0,1690196066.0,-96.3,-28.4,98.0,136.1,-16.7,92.1
T08,T10,1690196261.0,1690196351.0,-115.5,-14.7,94.4,125.0,-16.0,94.9
T08,T10,1690197506.0,1690197611.0,-113.4,-21.0,103.5,80.4,8.8,35.2
T08,T10,1690197641.0,1690197716.0,-125.1,-22.6,100.2,36.4,7.6,34.7
T08,T10,1690197821.0,1690197896.0,-117.9,-19.3,96.1,130.1,-24.7,98.2
T08,T10,1690200101.0,1690200161.0,-49.6,-9.4,134.5,151.9,-35.3,82.5
T08,T10,1690202171.0,1690202246.0,338.1,-29.9,111.4,141.4,-18.1,103.8
T08,T10,1690202441.0,1690202666.0,365.9,-48.3,108.9,148.8,-14.5,99.0
T08,T10,1690202771.0,1690202876.0,355.1,-21.9,76.7,137.1,-17.7,91.5
T08,T10,1690202906.0,1690203206.0,350.0,-23.0,85.4,146.8,-9.3,96.8
T08,T10,1690203236.0,1690203326.0,364.5,8.3,61.3,126.8,-14.1,99.3
T08,T10,1690203881.0,1690204016.0,249.8,102.2,140.7,135.9,-26.1,100.3
T08,T10,1690204046.0,1690204286.0,374.4,-18.9,104.7,134.3,-10.2,97.3
T08,T10,1690210751.0,1690211021.0,-119.7,-8.0,102.8,-267.9,-73.2,39.0
T08,T10,1690211141.0,1690211306.0,-121.1,-26.7,96.2,-338.8,-26.6,82.0
T08,T10,1690211486.0,1690211606.0,-113.1,-19.4,94.9,-327.7,-44.9,65.4
T08,T10,1690211696.0,1690211951.0,-121.7,-14.8,85.5,-342.0,-44.6,73.5
T08,T10,1690212056.0,1690212176.0,-109.1,-19.3,96.6,-357.1,-39.7,96.4
T08,T10,1690212206.0,1690212326.0,-108.8,-6.9,113.4,-348.4,-47.2,85.1
T08,T10,1690212716.0,1690212791.0,-118.2,27.3,35.9,-347.0,-45.7,83.8
T08,T10,1690212821.0,1690212971.0,-280.9,-178.8,212.0,-349.9,-45.0,89.8
T08,T10,1690213031.0,1690213091.0,-122.6,0.6,88.1,-354.7,-45.5,88.6
T08,T10,1690215911.0,1690215986.0,-94.0,-67.9,120.4,-319.2,-54.5,93.6
T08,T10,1690218071.0,1690218251.0,-226.1,-621.4,124.2,-108.8,-692.5,146.5
T08,T10,1690218641.0,1690218701.0,24.0,-18.8,104.1,-198.6,-47.3,88.4
T08,T10,1690219121.0,1690222286.0,12.7,-11.0,95.1,-105.5,51.4,85.3
T08,T10,1690222316.0,1690229276.0,20.2,-12.5,105.9,-41.5,6.2,53.0
T08,T10,1690229306.0,1690229366.0,20.6,-19.9,134.1,-77.1,7.6,75.9
T08,T10,1690235186.0,1690237271.0,70.4,-20.7,100.8,-65.3,39.8,107.4
T08,T10,1690241471.0,1690246571.0,267.5,-23.4,107.5,421.9,86.1,73.8
T08,T10,1690246601.0,1690247321.0,222.9,-46.5,138.5,383.7,44.5,78.7
T08,T10,1690248551.0,1690248611.0,509.5,-641.6,129.5,327.4,-700.1,81.0
T08,T10,1690250021.0,1690250276.0,25.7,95.7,149.9,156.1,-47.3,138.8
T08,T10,1690250906.0,1690251656.0,138.7,-243.5,146.1,208.7,-109.8,125.7
T08,T10,1690252916.0,1690252976.0,161.1,-56.5,138.8,397.3,-30.1,89.3
T08,T10,1690264826.0,1690264976.0,152.7,35.7,116.9,382.7,-21.8,105.1
T08,T10,1690265006.0,1690265111.0,143.7,63.7,150.3,341.9,-49.3,133.1
T08,T10,1690265411.0,1690265471.0,172.7,48.8,141.0,401.7,-27.7,89.2
T08,T10,1690265996.0,1690266056.0,167.4,67.4,139.6,389.6,-22.2,85.9
T08,T10,1690266146.0,1690266221.0,153.0,78.4,134.4,360.4,-23.1,65.6
T08,T10,1690266371.0,1690266596.0,258.6,75.5,134.1,392.9,-18.6,78.7
T08,T10,1690266656.0,1690272506.0,212.9,84.3,125.9,397.7,-22.9,87.8
T08,T10,1690272536.0,1690273751.0,315.8,18.4,88.8,336.2,8.3,4.7
T08,T10,1690273781.0,1690274276.0,181.4,38.7,118.8,396.7,-24.0,99.2
T08,T10,1690275071.0,1690275161.0,-347.4,-605.3,140.4,-485.7,-736.8,108.9
T08,T10,1690284266.0,1690285736.0,-150.8,-5.0,49.0,-91.9,220.9,87.6
T08,T10,1690285766.0,1690286621.0,-185.7,-122.6,41.4,-88.7,39.2,99.6
T08,T10,1690286651.0,1690286846.0,-147.3,4.4,52.5,-89.5,46.3,104.5
T08,T10,1690286876.0,1690287071.0,-235.3,-7.0,95.4,-74.0,38.1,102.1
T08,T10,1690287161.0,1690287446.0,-236.0,-16.6,103.2,-71.5,50.5,86.7
T08,T10,1690287476.0,1690287596.0,-249.4,51.2,57.1,-83.7,30.7,93.8
T08,T10,1690287626.0,1690287731.0,-242.8,-3.5,94.6,-90.5,40.0,90.9
T08,T10,1690287761.0,1690288106.0,-233.7,-18.5,93.8,-93.5,37.1,88.4
T08,T10,1690288136.0,1690288256.0,-136.7,-29.9,135.7,-140.9,22.1,112.8
T08,T10,1690290686.0,1690293806.0,-157.3,-55.0,97.0,-311.6,46.6,88.8
T08,T10,1690294511.0,1690294586.0,-140.3,-37.9,149.3,-336.7,49.5,126.1
T08,T10,1690294856.0,1690294991.0,-151.3,6.7,74.6,-332.5,49.2,100.0
T08,T10,1690295081.0,1690295216.0,-104.9,-16.9,118.8,-329.0,36.2,93.7
T08,T10,1690296011.0,1690296116.0,-122.3,2.8,99.2,-344.1,19.8,84.7
T08,T10,1690296386.0,1690296611.0,-108.5,-21.5,100.2,-338.1,22.6,93.0
T08,T10,1690296641.0,1690296806.0,-124.2,-16.2,66.7,-329.0,26.5,101.6
T08,T10,1690296896.0,1690297076.0,-104.3,3.1,92.3,-329.2,22.4,98.0
T08,T10,1690297106.0,1690297331.0,-135.6,-4.1,112.4,-338.8,20.6,94.0
T08,T10,1690297436.0,1690297571.0,-71.2,-31.8,58.1,-310.6,36.6,71.3
T08,T10,1690297676.0,1690297751.0,-111.4,-30.1,102.7,-343.4,-7.4,52.6
T08,T10,1690297841.0,1690298081.0,-119.9,-25.5,107.0,-330.4,36.7,95.4
T08,T10,1690298111.0,1690298351.0,-121.5,-9.0,107.7,-315.5,9.1,75.6
T08,T10,1690298936.0,1690299116.0,-118.1,-6.7,86.0,-322.6,23.0,107.8
T08,T10,1690299146.0,1690299266.0,-81.8,-21.1,83.1,-318.4,22.4,80.4
T08,T10,1690299536.0,1690299596.0,-105.3,-13.7,93.3,-323.5,10.9,87.0
T08,T10,1690305326.0,1690308551.0,13.1,-26.2,92.3,49.6,163.1,114.0
T08,T10,1690308581.0,1690308956.0,50.4,-36.9,141.3,-12.5,29.6,89.7
T08,T10,1690312556.0,1690312766.0,-375.3,-52.2,141.5,-523.8,29.2,113.8
T08,T10,1690312796.0,1690312916.0,-366.0,-59.3,164.6,-602.0,3.6,130.9
T08,T10,1690315376.0,1690315436.0,-378.8,-54.5,139.7,-593.8,-141.9,149.4
T08,T10,1690315616.0,1690315736.0,-340.2,-42.4,130.8,-500.7,126.5,158.2
T08,T10,1690315931.0,1690316261.0,-373.0,-62.6,141.4,-564.9,63.0,104.0
T08,T10,1690319336.0,1690320116.0,-190.1,64.9,105.7,-96.5,71.0,100.3
T08,T10,1690320146.0,1690322216.0,-182.1,44.6,91.6,-77.1,12.2,90.7
T08,T10,1690330121.0,1690330226.0,52.6,-724.7,94.4,270.6,-769.2,103.5
T08,T10,1690344731.0,1690344821.0,-109.8,-1.6,95.1,-327.1,37.7,72.6
T08,T10,1690348106.0,1690348196.0,-113.9,7.9,58.1,-355.8,30.9,76.1
T08,T10,1690349246.0,1690349351.0,-71.9,-46.8,140.4,-290.0,3.5,43.3
T08,T10,1690350641.0,1690350761.0,-133.2,-29.9,99.9,-339.2,19.3,82.5
T08,T10,1690351016.0,1690351091.0,-110.1,-7.9,98.2,-341.1,18.8,74.0
T08,T10,1690351121.0,1690351256.0,-80.4,-32.7,85.8,-324.9,-0.8,72.4
T08,T10,1690351436.0,1690351496.0,-112.6,-14.9,89.7,-355.5,36.7,95.3
T08,T10,1690356086.0,1690357586.0,-119.7,-15.3,102.8,-58.6,223.8,102.2
T08,T10,1690360496.0,1690360871.0,-135.9,-80.3,116.6,-50.9,16.2,91.1
T08,T10,1690360916.0,1690361156.0,-148.0,-3.0,98.3,-75.0,41.9,97.7
T08,T10,1690361231.0,1690363571.0,-225.1,-40.0,104.0,-82.8,81.9,80.3
T08,T10,1690368986.0,1690376066.0,-338.4,-200.3,94.5,-233.8,-43.0,86.9
T08,T10,1690381526.0,1690381661.0,-242.2,-23.4,95.2,-181.8,91.8,127.7
T08,T10,1690381991.0,1690382576.0,-233.0,-24.3,93.1,-326.4,108.6,88.9
T08,T10,1690382606.0,1690382816.0,-256.2,-19.0,79.8,-326.1,28.5,102.3
T08,T10,1690382906.0,1690383371.0,-201.7,-27.0,81.2,-335.5,20.5,89.6
T08,T10,1690383431.0,1690383581.0,-177.0,-33.3,156.4,-342.2,14.4,96.5
T08,T10,1690383611.0,1690387346.0,-212.4,15.1,88.3,-331.5,14.9,87.9
T08,T10,1690390031.0,1690390091.0,-455.2,240.2,149.7,-347.7,31.3,105.0
T08,T10,1690399766.0,1690399901.0,-622.8,-627.2,81.4,-424.3,-688.1,155.2
T08,T10,1690399931.0,1690400126.0,-565.5,-740.5,84.4,-469.0,-709.2,129.0
T08,T10,1690400186.0,1690400246.0,-559.7,-730.4,129.0,-446.8,-720.2,158.6
T08,T10,1690400486.0,1690400591.0,-670.9,127.4,168.9,-807.2,239.0,82.7
T08,T10,1690400756.0,1690401701.0,-918.0,40.4,138.7,-831.0,102.5,112.9
T08,T10,1690405421.0,1690405511.0,-303.1,58.3,150.0,-468.7,57.5,130.5
T08,T10,1690410221.0,1690410371.0,-140.5,-16.0,112.8,-282.0,11.3,45.0
T08,T10,1690410521.0,1690411226.0,-205.7,197.7,66.4,-368.9,39.4,103.8
T08,T10,1690411256.0,1690411466.0,-187.0,135.0,159.6,-354.1,18.0,82.3
T08,T10,1690411496.0,1690411586.0,-205.9,105.7,136.0,-324.8,8.9,7.7
T08,T10,1690411676.0,1690411946.0,-190.5,99.5,116.6,-355.8,87.3,79.8
T08,T10,1690419656.0,1690419746.0,151.6,55.3,105.9,-87.4,14.5,78.4
T08,T10,1690431191.0,1690431911.0,-214.8,-83.8,95.0,-245.3,16.5,77.9
T08,T10,1690431956.0,1690432721.0,-311.7,-50.5,56.9,-226.6,-16.0,60.5
T08,T10,1690432751.0,1690432826.0,-330.1,-25.7,109.8,-261.2,13.2,89.4
T08,T10,1690432871.0,1690432961.0,-315.4,-21.4,94.6,-226.5,13.0,82.0
T08,T10,1690432991.0,1690433141.0,-270.7,-33.3,95.8,-208.9,17.0,81.7
T08,T10,1690433246.0,1690433396.0,-255.1,-4.7,25.5,-205.8,21.6,83.6
T08,T10,1690433426.0,1690434806.0,-263.6,-35.1,124.0,-200.0,9.8,76.8
T08,T10,1690434836.0,1690434926.0,-259.5,-12.7,70.7,-187.3,-0.9,54.7
T08,T10,1690434956.0,1690435226.0,-366.8,-26.4,110.9,-217.8,19.1,80.4
T08,T10,1690435451.0,1690435556.0,-358.9,-22.6,95.4,-208.9,11.7,77.5
T08,T10,1690435586.0,1690435751.0,-353.5,-31.6,99.9,-217.8,17.3,80.8
T08,T10,1690435841.0,1690439081.0,-351.0,-20.7,89.2,-150.6,-3.8,63.9
T08,T10,1690439111.0,1690439696.0,-343.8,-20.6,93.6,-124.4,47.3,118.1
T08,T10,1690439726.0,1690440311.0,-296.1,16.0,67.6,-180.6,115.0,132.5
T08,T10,1690440341.0,1690440416.0,-371.4,-55.7,83.2,-187.7,87.2,103.6
T08,T10,1690441256.0,1690441481.0,-303.1,18.1,67.3,-74.6,10.5,91.1
T08,T10,1690442966.0,1690443041.0,-307.2,-32.0,141.4,-98.4,-1.5,81.9
T08,T10,1690443731.0,1690443806.0,-346.7,-14.5,92.8,-110.0,6.6,75.8
T08,T10,1690445951.0,1690446071.0,-269.0,-45.8,148.8,-64.2,-4.8,83.8
T08,T10,1690449596.0,1690449941.0,-208.1,-74.0,87.8,-78.3,23.5,88.8
T08,T10,1690462961.0,1690463951.0,421.2,-742.2,107.7,521.9,-714.7,100.3
T08,T10,1690467626.0,1690467686.0,-298.5,-178.8,60.5,-377.9,16.1,99.1
T08,T10,1690467716.0,1690470881.0,-243.5,-174.5,43.5,-342.2,33.9,81.1
T08,T10,1690475216.0,1690475516.0,-468.7,-112.5,162.6,-336.1,51.3,116.9
